Name,WorkHrs,Ask_Price
crawler_1463,2475,244843
crawler_1465,1225,513957
crawler_1466,10341,139866
crawler_1468,4060,193007
crawler_1470,6904,121773
crawler_1472,6248,91439
crawler_1473,1303,143714
crawler_1474,10768,157798
crawler_1475,6092,66523
crawler_1476,1045,178186
crawler_1477,8185,94655
crawler_1478,5222,188166
crawler_1481,9261,106125
crawler_1482,2301,33209
crawler_1483,8092,52292
crawler_1484,2869,328579
crawler_1485,2989,335205
crawler_1486,10947,36548
crawler_1487,3085,33504
crawler_1488,5174,218497
crawler_1489,9260,82768
crawler_1491,8985,95331
crawler_1492,10225,146523
crawler_1493,6760,17708
crawler_1494,2365,498571
crawler_1495,2469,264751
crawler_1496,1258,156949
crawler_1497,3236,188857
crawler_1498,10048,96815
crawler_1499,4092,245102
crawler_1500,2526,586036
crawler_1501,6477,18197
crawler_1502,11289,13747
crawler_1504,548,458703
crawler_1505,9702,17977
crawler_1506,5966,214542
crawler_1508,4316,140434
crawler_1510,11420,161828
crawler_1511,693,36786
crawler_1512,7311,27950
crawler_1513,4508,209793
crawler_1515,4456,104295
crawler_1516,11813,27083
crawler_1517,498,264127
crawler_1518,4989,220558
crawler_1519,9879,25559
crawler_1520,8188,61583
crawler_1522,6787,90826
crawler_1523,4850,149423
crawler_1524,10283,26342
crawler_1525,915,16260
crawler_1528,6249,143418
crawler_1529,4723,200363
crawler_1530,5814,281826
crawler_1531,6396,58666
crawler_1532,10460,142117
crawler_1534,2474,507030
crawler_1535,8439,130446
crawler_1536,2990,98021
crawler_1537,9467,113416
crawler_1538,722,558884
crawler_1540,9079,16162
crawler_1542,2651,551243
crawler_1543,3768,265459
crawler_1544,4308,111975
crawler_1545,4235,205768
crawler_1546,5319,180461
crawler_1547,8199,67625
crawler_1548,8649,81261
crawler_1549,3068,221597
crawler_1550,7839,60110
crawler_1551,3883,56006
crawler_1552,935,260988
crawler_1553,7816,66741
crawler_1554,862,519170
crawler_1555,8822,44937
crawler_1557,5711,106077
crawler_1558,5355,28961
crawler_1562,1576,411930
crawler_1563,5237,99322
crawler_1565,8801,81427
crawler_1567,11121,72559
crawler_1568,8900,32017
crawler_1569,9440,37607
crawler_1570,1646,274332
crawler_1572,1524,488785
crawler_1573,2032,261338
crawler_1574,1013,38198
crawler_1576,6687,80647
crawler_1577,598,522499
crawler_1579,10046,71726
crawler_1580,10099,155941
crawler_1581,10197,79847
crawler_1582,10927,152018
crawler_1583,11464,118993
crawler_1584,7048,129326
crawler_1585,2107,252814
crawler_1586,8030,45251
crawler_1587,9268,7263
crawler_1588,4683,246146
crawler_1589,3799,220080
crawler_1590,4736,207203
crawler_1591,4456,33829
crawler_1592,5492,53023
crawler_1593,8259,61835
crawler_1595,7206,117868
crawler_1596,413,404589
crawler_1597,6497,87132
crawler_1598,8677,131951
crawler_1599,1924,548154
crawler_1603,10896,22675
crawler_1604,3231,288794
crawler_1605,7624,133457
crawler_1606,10071,59420
crawler_1607,1910,354025
crawler_1608,7143,21833
crawler_1609,2424,535666
crawler_1610,5074,120277
crawler_1611,5882,199020
crawler_1613,3901,61273
crawler_1614,8324,134726
crawler_1615,3666,212708
crawler_1616,6195,142179
crawler_1617,497,481132
crawler_1618,6885,126648
crawler_1619,5166,63574
crawler_1620,6658,37965
crawler_1621,9858,98504
crawler_1622,664,441405
crawler_1623,1731,141414
crawler_1625,11703,125534
crawler_1626,8688,119594
crawler_1628,1133,76656
crawler_1629,9163,35003
crawler_1630,5371,202834
crawler_1631,11118,66750
crawler_1632,2783,397737
crawler_1633,8995,86858
crawler_1634,11452,120244
crawler_1635,4138,51267
crawler_1636,8974,37958
crawler_1637,9814,129715
crawler_1638,1670,250071
crawler_1639,1835,420332
crawler_1641,3429,36159
crawler_1642,7265,77817
crawler_1643,10583,36067
crawler_1644,5935,83943
crawler_1645,7911,112283
crawler_1646,8682,49029
crawler_1647,3618,234218
crawler_1648,5272,212295
crawler_1649,8722,130628
crawler_1650,9664,60876
crawler_1651,2173,188976
crawler_1653,9129,9255
crawler_1654,9745,14207
crawler_1656,1800,552217
crawler_1657,5275,91674
crawler_1658,4538,159067
crawler_1659,5181,157553
crawler_1660,6516,26283
crawler_1661,7613,113859
crawler_1662,3015,271326
crawler_1663,11466,113270
crawler_1665,1922,284754
crawler_1666,9790,130587
crawler_1667,4175,248999
crawler_1668,8071,124902
crawler_1669,9384,145637
crawler_1670,9213,130063
crawler_1671,431,75533
crawler_1672,11200,74518
crawler_1675,1770,304464
crawler_1676,9245,18732
crawler_1677,5767,113899
crawler_1678,7169,85408
crawler_1679,2791,111592
crawler_1680,2306,422885
crawler_1681,7869,105642
crawler_1683,3405,69368
crawler_1684,5544,106933
crawler_1685,8914,143400
crawler_1686,3968,74544
crawler_1687,7045,53137
crawler_1688,10087,102148
crawler_1689,11182,174023
crawler_1690,5217,269015
crawler_1692,11444,71078
crawler_1693,8006,94764
crawler_1694,8523,52931
crawler_1696,10409,44316
crawler_1697,6973,62281
crawler_1698,9061,26553
crawler_1700,4504,55322
crawler_1701,11311,69408
crawler_1703,3607,75691
crawler_1704,7468,111834
crawler_1706,6618,29384
crawler_1707,6037,50727
crawler_1708,1558,141343
crawler_1710,3000,98773
crawler_1710,3000,98773
crawler_1711,4461,195637
crawler_1712,11380,160798
crawler_1713,753,231805
crawler_1714,11172,90811
crawler_1715,5772,268189
crawler_1717,3724,175025
crawler_1718,4366,226975
crawler_1719,11524,128064
crawler_1720,2246,142211
crawler_1721,911,566575
crawler_1722,5758,38817
crawler_1723,8427,74245
crawler_1724,9172,66648
crawler_1726,4454,163318
crawler_1728,10418,69872
crawler_1729,10305,148089
crawler_1730,2233,466491
crawler_1732,7833,111314
crawler_1733,6869,52516
crawler_1734,3533,161792
crawler_1735,3084,215010
crawler_1736,9194,78834
crawler_1737,1203,579425
crawler_1739,9746,29225
crawler_1740,10947,68638
crawler_1741,6289,144817
crawler_1742,9205,26880
crawler_1743,396,272251
crawler_1744,1697,250985
crawler_1745,3013,228648
crawler_1746,6336,90264
crawler_1747,9346,66266
crawler_1748,610,192421
crawler_1750,10462,112161
crawler_1751,10449,129855
crawler_1753,4990,176986
crawler_1754,11741,104094
crawler_1755,2990,482350
crawler_1756,1131,475184
crawler_1757,5993,274189
crawler_1758,11962,35716
crawler_1759,9526,120064
crawler_1760,1161,318767
crawler_1761,11365,31699
crawler_1762,8704,70911
crawler_1763,8543,70217
crawler_1764,605,264376
crawler_1765,5672,171913
crawler_1768,1779,148558
crawler_1770,7366,130879
crawler_1771,7496,87237
crawler_1772,1761,507768
crawler_1773,8272,92855
crawler_1774,810,169866
crawler_1775,7545,36522
crawler_1776,2183,340219
crawler_1778,5360,95258
crawler_1779,1640,380873
crawler_1781,11156,77078
crawler_1782,8372,94929
crawler_1783,7981,95625
crawler_1785,10592,29061
crawler_1789,2260,536889
crawler_1790,6742,114107
crawler_1791,11355,93488
crawler_1792,2603,77916
crawler_1793,1136,352924
crawler_1794,4399,92361
crawler_1795,8397,18519
crawler_1798,6508,86069
crawler_1799,737,405704
crawler_1800,4867,162028
crawler_1801,10180,120128
crawler_1802,1859,273693
crawler_1803,1465,160789
crawler_1804,6639,123777
crawler_1805,11304,122859
crawler_1806,826,203099
crawler_1807,6747,141308
crawler_1808,9000,85132
crawler_1808,9000,85132
crawler_1810,11990,129327
crawler_1811,5507,119731
crawler_1812,10295,9912
crawler_1813,997,178628
crawler_1814,7833,86404
crawler_1815,5695,138632
crawler_1816,4159,130009
crawler_1818,8460,21844
crawler_1820,1291,511629
crawler_1821,3716,78751
crawler_1822,3057,81956
crawler_1824,9086,29036
crawler_1825,10735,110026
crawler_1827,6848,141835
crawler_1828,2365,77314
crawler_1829,3247,216678
crawler_1830,6536,106220
crawler_1831,3595,208627
crawler_1832,1099,243009
crawler_1834,9076,50230
crawler_1836,11379,152959
crawler_1837,1509,537292
crawler_1838,479,457154
crawler_1839,4351,160390
crawler_1840,8736,29896
crawler_1842,6283,76716
crawler_1845,11841,133962
crawler_1846,1069,122589
crawler_1847,10249,23808
crawler_1848,8628,108642
crawler_1849,5375,290318
crawler_1850,7216,44655
crawler_1852,10107,113454
crawler_1853,4391,33985
crawler_1854,5100,80679
crawler_1855,10489,146598
crawler_1856,5463,168217
crawler_1857,1949,255377
crawler_1858,9725,36069
crawler_1859,5523,64601
crawler_1861,5054,108569
crawler_1862,6882,103538
crawler_1863,6313,61558
crawler_1864,10180,143100
crawler_1866,10151,28165
crawler_1867,4572,224864
crawler_1869,1415,227750
crawler_1870,5712,270406
crawler_1872,5360,211302
crawler_1873,1427,8840
crawler_1874,6623,78483
crawler_1875,4638,207346
crawler_1876,7105,136796
crawler_1878,2796,201232
crawler_1879,1259,189695
crawler_1880,10031,102407
crawler_1881,929,511579
crawler_1882,9031,18451
crawler_1883,3889,153646
crawler_1884,8112,16134
crawler_1885,8823,58191
crawler_1887,8530,131663
crawler_1888,11923,117704
crawler_1889,7826,84917
crawler_1892,5580,188577
crawler_1894,11991,134839
crawler_1895,5812,152163
crawler_1896,8587,130195
crawler_1897,5599,291235
crawler_1900,11029,65484
crawler_1901,10213,162735
crawler_1903,7861,67959
crawler_1905,5633,114483
crawler_1906,5652,43667
crawler_1908,7533,74658
crawler_1909,10129,73599
crawler_1910,10821,45646
crawler_1911,4939,218929
crawler_1912,5996,235434
crawler_1913,4826,176529
crawler_1914,3158,36934
crawler_1915,8027,84776
crawler_1916,9155,71976
crawler_1917,8918,141129
crawler_1918,9433,67784
crawler_1920,5677,269990
crawler_1921,2393,85407
crawler_1925,9485,146029
crawler_1926,10791,102703
crawler_1927,9899,32631
crawler_1928,2630,507556
crawler_1929,10169,58561
crawler_1930,2088,195131
crawler_1931,4533,246957
crawler_1932,7645,28795
crawler_1934,6821,134288
crawler_1935,4942,143691
crawler_1936,9937,66859
crawler_1937,2355,473791
crawler_1939,5080,263784
crawler_1940,8049,105341
crawler_1942,5907,264261
crawler_1943,3263,70205
crawler_1944,1076,465956
crawler_1945,8303,137021
crawler_1946,2498,7721
crawler_1947,8175,98765
crawler_1948,1345,31690
crawler_1950,4421,114298
crawler_1951,11397,66460
crawler_1952,1475,310641
crawler_1953,4459,240984
crawler_1954,11217,144692
crawler_1955,5791,134322
crawler_1957,7990,142468
crawler_1958,8453,69375
crawler_1959,3458,59747
crawler_1961,10338,85525
crawler_1962,5631,29315
crawler_1963,5819,134973
crawler_1964,6610,40952
crawler_1965,9581,67645
crawler_1966,2411,556172
crawler_1967,11359,60452
crawler_1968,11408,138647
crawler_1970,9814,28005
crawler_1972,4473,185612
crawler_1973,10758,112626
crawler_1974,11229,54913
crawler_1975,1312,454168
crawler_1976,8179,24035
crawler_1978,2953,144612
crawler_1980,11713,72564
crawler_1982,11043,130455
crawler_1984,1342,439846
crawler_1986,8752,135017
crawler_1987,10799,118324
crawler_1988,3232,44001
crawler_1989,3912,37252
crawler_1990,3235,124549
crawler_1991,1435,136153
crawler_1992,11675,163891
crawler_1993,6568,59882
crawler_1994,1068,243121
crawler_1995,9753,92300
crawler_1996,3493,200189
crawler_1997,827,213793
crawler_1998,10135,158398
crawler_1999,8279,40181
crawler_2000,2809,350579
crawler_2001,5264,200375
crawler_2003,4197,65058
crawler_2004,3453,103271
crawler_2005,10297,114711
crawler_2006,1326,6450
crawler_2007,2019,583295
crawler_2008,10070,126627
crawler_2009,2373,227631
crawler_2010,2505,360222
crawler_2011,7868,117657
crawler_2012,9835,29387
crawler_2013,658,288422
crawler_2015,9690,137416
crawler_2019,1611,108805
crawler_2020,3677,110398
crawler_2021,10843,116750
crawler_2022,2169,239485
crawler_2024,8500,82600
crawler_2025,4429,96714
crawler_2026,454,199438
crawler_2027,4077,156412
crawler_2028,4995,30919
crawler_2030,681,227562
crawler_2031,9375,99602
crawler_2032,6352,43070
crawler_2033,489,594230
crawler_2034,10286,73164
crawler_2035,5326,82722
crawler_2036,5304,129596
crawler_2037,6910,69800
crawler_2041,1909,419600
crawler_2044,1091,370429
crawler_2046,9016,29108
crawler_2047,1821,188258
crawler_2048,5633,293830
crawler_2049,2694,305841
crawler_2050,3337,120820
crawler_2052,10305,157667
crawler_2053,9099,27318
crawler_2055,10249,120725
crawler_2056,11412,12665
crawler_2057,3022,60302
crawler_2058,6178,26435
crawler_2060,4047,114846
crawler_2061,1182,214341
crawler_2062,10017,42779
crawler_2064,11372,111472
crawler_2065,5683,201515
crawler_2066,8263,139213
crawler_2068,4819,241506
crawler_2069,10976,38776
crawler_2070,6315,141036
crawler_2071,9075,20283
crawler_2073,9566,140266
crawler_2075,9486,101282
crawler_2076,3412,175014
crawler_2078,9410,14559
crawler_2079,3428,291812
crawler_2080,2366,219202
crawler_2081,2702,443572
crawler_2082,3361,30171
crawler_2084,11415,140549
crawler_2085,5402,226944
crawler_2086,6079,138101
crawler_2087,8592,138185
crawler_2088,7607,20914
crawler_2089,3333,61215
crawler_2094,2389,525819
crawler_2096,2090,582940
crawler_2097,6218,29751
crawler_2098,2006,211733
crawler_2099,6125,91384
crawler_2100,2673,324022
crawler_2101,2326,425306
crawler_2102,11519,117252
crawler_2103,716,466060
crawler_2106,11562,157874
crawler_2107,3341,244269
crawler_2109,7069,98668
crawler_2110,2546,90022
crawler_2112,7680,77606
crawler_2113,9534,110946
crawler_2114,7488,132442
crawler_2115,9504,100458
crawler_2116,1564,227685
crawler_2117,690,487056
crawler_2118,4843,239123
crawler_2119,1010,528680
crawler_2121,4304,38561
crawler_2122,961,30697
crawler_2123,11718,174428
crawler_2124,3997,267301
crawler_2125,6487,110062
crawler_2127,6370,75316
crawler_2128,5677,183984
crawler_2129,1471,13787
crawler_2130,1104,242799
crawler_2132,5885,120273
crawler_2133,7440,87912
crawler_2135,7818,17806
crawler_2136,8857,41397
crawler_2137,8894,24149
crawler_2139,3610,289613
crawler_2140,6197,89558
crawler_2141,6340,70214
crawler_2142,620,9744
crawler_2143,7589,56642
crawler_2144,2855,290621
crawler_2145,9357,62968
crawler_2146,5226,130072
crawler_2147,1934,323286
crawler_2148,8169,116890
crawler_2152,3410,264044
crawler_2153,645,525923
crawler_2154,5757,46000
crawler_2156,7438,139756
crawler_2157,2789,460356
crawler_2158,9469,121987
crawler_2159,416,136172
crawler_2160,1841,340160
crawler_2161,8693,46659
crawler_2162,2957,226701
crawler_2163,4398,46493
crawler_2165,1599,241818
crawler_2166,5835,273549
crawler_2168,4775,269768
crawler_2169,10834,53574
crawler_2172,780,551618
crawler_2174,6224,19788
crawler_2175,10978,174401
crawler_2176,1877,225710
crawler_2180,9876,63035
crawler_2181,1096,588717
crawler_2182,10548,36788
crawler_2183,670,290515
crawler_2185,3637,293814
crawler_2187,8692,21277
crawler_2189,6853,99216
crawler_2190,10220,30057
crawler_2192,9575,79715
crawler_2193,10838,144222
crawler_2194,7673,39167
crawler_2195,7206,33459
crawler_2196,7191,90303
crawler_2197,3789,230730
crawler_2200,11543,146221
